asin,product_rating,price,brand
B000VIA4CA,4.35,19.95,EnGenius
B000VIB1YK,3.4,,
B000VIHFZ4,4.206896551724138,34.99,
B000VINPCQ,3.6666666666666665,14.99,
B000VIQ6AO,4.163265306122449,2.85,SavvyTronics.com
B000VIR4EG,3.25,27.16,Aleratec
B000VIT0G6,4.133333333333334,29.67,
B000VIT0WK,4.392857142857143,4.84,Nokia
B000VITZ98,4.846153846153846,10.95,
B000VIZE2U,3.896551724137931,34.99,
B000VJ0YQ0,2.0,213.0,
B000VJG356,3.2739726027397262,2.59,Unknown
B000VJJ1EQ,5.0,9.95,
B000VJRSB4,4.333333333333333,997.0,
B000VJRUKS,4.35,39.0,
B000VJRUM6,2.3703703703703702,,
B000VJRV2K,3.8333333333333335,4.49,Flip Video
B000VJTKRY,3.0,14.99,
B000VJWJW2,4.65625,5.69,
B000VJX7DW,4.855769230769231,,Nikon
B000VJXFA2,2.764705882352941,10.92,Princess International
B000VK08GA,3.3333333333333335,9.85,
B000VK5BMQ,4.2153846153846155,11.99,Garmin
B000VK5BRQ,4.166666666666667,,
B000VK7LBA,3.466666666666667,123.99,
B000VKCIJU,4.476923076923077,13.99,VideoSecu
B000VKEFMS,4.37037037037037,199.0,Audioengine
B000VKEFN2,4.441860465116279,199.0,
B000VKSRUY,4.2,346.95,
B000VKSRV8,4.3076923076923075,629.0,
B000VKU33S,3.0952380952380953,49.9,
B000VKUZCW,2.857142857142857,4.99,
B000VKUZDG,3.4166666666666665,190.0,
B000VKXLBO,4.64,158.88,Dayton Audio
B000VL0NY6,4.266666666666667,11.47,
B000VL1QF6,3.675,24.36,
B000VL3QQ8,3.8333333333333335,39.99,
B000VL4TE6,3.75,6.79,Logisys Computer Inc
B000VL6N0O,4.363636363636363,7.97,Logisys
B000VLHN9E,3.64,179.99,
B000VLKYVS,3.8,179.99,
B000VLNWZS,4.571428571428571,41.0,
B000VLR46Q,2.625,289.99,
B000VLZUQM,4.176470588235294,,
B000VLZW88,4.25,7.53,
B000VM16UU,4.161290322580645,74.6,SMC
B000VM3QIU,3.7,,
B000VM60I8,3.4945848375451263,25.95,Diamond Multimedia
B000VM6TTI,3.888888888888889,31.81,Tripp Lite
B000VM7FQO,4.181818181818182,1.41,
B000VM8EDW,3.2666666666666666,125.0,
B000VMSZN6,4.555555555555555,29.95,
B000VMUF7K,4.25,9.0,
B000VMXL12,3.75,48.79,Canon
B000VNJD18,4.253968253968254,17.99,
B000VOC90Y,4.677777777777778,79.95,Wenger
B000VOE466,3.909090909090909,75.43,Mad Catz
B000VOU91U,4.746987951807229,5.16,SanDisk
B000VPBBHK,4.428571428571429,120.16,
B000VPC44O,4.333333333333333,91.95,
B000VPNYSO,4.833333333333333,,
B000VPOYJC,4.090909090909091,19.95,
B000VQ3R44,3.8823529411764706,34.99,
B000VQ7ZJM,4.555555555555555,34.99,
B000VQ7ZK6,4.043478260869565,34.99,
B000VQGSKE,4.142857142857143,33.75,
B000VQU3N2,3.7142857142857144,29.95,
B000VQW63W,4.444444444444445,14.08,Chester Creek
B000VR3P9K,4.363636363636363,,
B000VR5YA8,4.866666666666666,6.99,
B000VR78UM,3.875,,
B000VR7M2Q,4.428571428571429,32.5,
B000VR911Q,2.6666666666666665,,
B000VRBLMS,4.2,32.5,
B000VRFXC2,3.6666666666666665,279.0,
B000VRH7WG,4.666666666666667,5.21,Semco
B000VRHMSK,4.0,12.88,Garmin
B000VRIK54,4.647058823529412,7.99,VideoSecu
B000VRJQOI,4.5,28.19,Garmin
B000VRL632,4.767441860465116,9.99,VideoSecu
B000VRRPSC,4.5,113.95,
B000VRU4JE,3.625,49.99,
B000VRU4JO,2.5238095238095237,24.0,Apple
B000VRV6LY,5.0,,
B000VRXU54,4.285714285714286,49.99,Yamaha
B000VRYLU2,3.2142857142857144,19.12,
B000VS4HDM,4.5576923076923075,25.85,StarTech
B000VS5L1O,4.8,16.88,
B000VS8GSE,4.7,47.99,
B000VS8WWY,4.6,,
B000VS9CLO,4.428571428571429,99.99,
B000VSDUSA,3.0,31.21,
B000VSEBEM,3.0,79.95,
B000VSHT3C,4.095238095238095,9.98,MassCool
B000VSWDW4,4.2,9.99,
B000VSWHIE,3.53125,11.95,
B000VSY3L8,3.1666666666666665,10.9,
B000VT2E6S,2.6666666666666665,15.32,BELKIN
B000VTQ0Z4,4.75,7.92,
B000VTT358,3.4,6.95,Delkin
B000VTUNB6,3.625,,
B000VTWQ84,4.0,,
B000VTWROW,3.0,,
B000VTYKRY,4.0,,
B000VU0CQG,3.7142857142857144,289.0,
B000VUFDPG,4.7272727272727275,648.0,Sony
B000VUFGF8,5.0,41.95,
B000VUFY14,3.7142857142857144,17.97,LaCie
B000VUIXO4,4.833333333333333,298.0,
B000VUIXOE,4.625,498.0,Sony
B000VUIXOO,4.7631578947368425,25.0,
B000VUKQPI,4.166666666666667,,
B000VUO5L4,4.142857142857143,17.99,
B000VUP2IY,4.5,19.99,
B000VUPUOU,5.0,10.99,
B000VUTHL2,3.6666666666666665,15.99,
B000VV36OK,4.25,,
B000VVERJI,2.6842105263157894,2.01,yooZoo
B000VVFULC,4.375,24.95,
B000VVJPC2,3.6,,
B000VVVMQY,4.357142857142857,9.95,
B000VVVMVE,4.666666666666667,19.4,Case Logic
B000VVVN04,4.2,,
B000VVVNNQ,4.333333333333333,,
B000VVXNZW,4.375,14.99,
B000VVXO4C,4.6,,
B000VVXO7E,3.9591836734693877,139.99,Plantronics
B000VVXUVY,5.0,35.0,KATA
B000VVZ0EO,4.428571428571429,11.29,
B000VVZ0K8,5.0,13.59,
B000VVZ5PS,4.5,,
B000VW0QNI,4.6,,
B000VW2QPO,4.285714285714286,,
B000VW2QRM,3.7401574803149606,159.99,
B000VW2VRM,3.3529411764705883,98.0,
B000VW2W94,4.111111111111111,59.95,
B000VW6G9G,4.571428571428571,43.04,
B000VW6KXS,4.48,,
B000VWG60A,4.6,19.95,Interlogix
B000VWKSFE,4.545454545454546,5.33,Zune
B000VWKSHM,4.592592592592593,16.5,Zune
B000VWN1LM,4.111111111111111,10.99,
B000VWOKQM,4.206896551724138,7.95,Zune
B000VWOKRG,3.348314606741573,24.75,Zune
B000VWOL3O,3.769230769230769,29.99,
B000VWPULQ,4.7926829268292686,3.25,
B000VX1CY4,4.0,2.65,
B000VX4W78,4.421052631578948,9.0,Kingston
B000VX6XL6,4.60668380462725,4.99,
B000VX9GI8,4.0,3.5,Generic
B000VXB16I,4.6,49.0,Opteka
B000VXD2S8,3.111111111111111,499.99,Sling Media
B000VXDFJE,3.896551724137931,40.91,
B000VXED54,4.6,6.09,Metra
B000VXF2I6,4.2,16.71,Singing Machine
B000VXFDDA,3.4545454545454546,16.47,Avery
B000VXG668,2.6,32.99,Metra
B000VXKD8K,3.5040650406504064,89.99,Sling Media
B000VXOPLQ,2.6666666666666665,2.5,
B000VXPEC0,4.2,4.72,Griffin Technology
B000VXQZ96,3.8,14.99,Griffin Technology
B000VXQZ9Q,4.130434782608695,5.99,
B000VXQZA0,4.550561797752809,13.49,
B000VXQZB4,4.583333333333333,5.29,
B000VXT1AQ,4.833333333333333,5.29,
B000VXT1B0,4.571428571428571,9.99,
B000VXVHRQ,3.3529411764705883,17.99,
B000VXVHUS,3.875,5.29,
B000VXVI3O,3.5,,
B000VXWO9Q,4.130434782608695,5.99,
B000VY2BC0,4.4,12.99,Transcend
B000VY4R7M,4.6,5.2,
B000VY550A,4.166666666666667,37.48,Delorme
B000VY6T82,4.105263157894737,45.81,
B000VY72PQ,2.875,97.43,ZyXEL
B000VY8EUI,4.5,6.85,
B000VY8O6M,4.818181818181818,,
B000VY9HFE,3.8,4.47,
B000VYBMH0,4.833333333333333,7.99,
B000VYK90Q,4.0,178.59,Metra
B000VYS5RA,4.666666666666667,,
B000VYSM14,4.583333333333333,20.26,BELKIN
B000VZ16AC,5.0,40.0,Seagate
B000VZ3ADS,3.4642857142857144,79.99,
B000VZ3JLG,4.866666666666666,15.77,Apple
B000VZCEU8,3.8048780487804876,134.65,Western Digital
B000VZCEUI,4.1640625,69.0,
B000VZJED8,4.4,19.95,
B000VZL6WK,5.0,25.95,
B000VZL9C2,4.475,249.45,
B000VZN7C2,4.428571428571429,9.99,
B000VZP040,3.3333333333333335,199.99,JBL
B000VZRPF2,4.833333333333333,98.88,
B000VZS2EU,4.584745762711864,16.95,Dolica
B000VZS2FY,3.8181818181818183,23.99,Generic
B000VZX5R4,2.6666666666666665,35.95,
B000W09ZTK,4.482142857142857,34.99,
B000W0BVTW,4.5,26.83,Tripp Lite
B000W0D8AM,4.375,14.99,
B000W0ETD2,4.461538461538462,21.54,Ergotron
B000W0GWQY,4.6,,
B000W0LMHS,4.625,2.12,Generic
B000W0OVV2,2.761904761904762,6.99,
B000W0XTJ2,3.5555555555555554,,
B000W10U16,3.6,,
B000W1UH50,3.3333333333333335,,
B000W2LTAQ,2.4285714285714284,,
B000W2MW7U,4.0,9.99,DLO
B000W2NW88,4.0,9.99,
B000W2XNKA,4.4,,
B000W2Z5M4,3.3333333333333335,77.99,
B000W3JHJK,4.0,,
B000W3LJ6Y,3.1666666666666665,296.15,
B000W3MPTO,3.8333333333333335,69.95,
B000W3PH08,4.2,,
B000W3QLLW,4.5131578947368425,4.39,SanDisk
B000W3V2XY,4.142857142857143,,
B000W3V3EM,4.242424242424242,29.95,
B000W3X480,4.1,44.99,
B000W3XJIA,4.625,5.99,Panasonic
B000W42EI0,4.777777777777778,81.9,Samsung
B000W436BY,4.0,24.95,
B000W454KK,2.4,9.4,Jasco
B000W4B1ZC,4.333333333333333,14.49,
B000W4C5WK,3.7857142857142856,24.95,
B000W4CH8C,4.5,4.92,Jasco
B000W4RWEQ,4.6521739130434785,25.69,
B000W4T9KG,3.6206896551724137,7.49,
B000W4TZSC,4.076923076923077,9.99,Cirago
B000W5MZTC,3.3333333333333335,33.33,
B000W5ORTS,4.222222222222222,9.99,
B000W5OYAA,3.857142857142857,25.0,eReplacements
B000W5RBQE,4.1020408163265305,27.93,
B000W5SCF8,3.4,9.99,
B000W5TXWO,4.5,,
B000W5U3N2,2.8333333333333335,,
B000W66HZY,5.0,,
B000W67G72,4.384615384615385,7.99,Alert Stamping
B000W6BUKQ,4.833333333333333,79.0,
B000W6EUOE,3.4054054054054053,1.89,
B000W6O08A,4.25,,
B000W6POQW,3.317073170731707,143.95,Defender
B000W6RGXG,3.6,,
B000W72IQU,4.5,12.95,
B000W72MW0,3.5,4.25,Lenmar
B000W74H5A,4.75,4.09,Unisan
B000W74MZU,3.0,125.0,Crosley
B000W7P4XE,4.583333333333333,10.77,Scythe
B000W7PNZI,4.176470588235294,75.0,
B000W7QHBW,5.0,14.26,Scythe
B000W8J1J6,4.0,18.06,Truglo
B000W8JFPG,4.1571428571428575,7.39,Sony
B000W8NN9K,4.333333333333333,9.89,Crumpler
B000W8PTOC,3.533333333333333,10.95,
B000W8SSDG,4.444444444444445,14.99,Ape Case
B000W8SSXQ,2.6923076923076925,5.99,
B000W8U3ZC,4.777777777777778,10.09,
B000W8U4GK,4.0,9.75,
B000W8UIZW,3.894230769230769,11.85,Netgear
B000W8W86Y,4.666666666666667,19.3,
B000W8W8PA,4.0,,
B000W8XGQU,3.8333333333333335,249.0,Crumpler
B000W8XQJC,3.473684210526316,39.99,GE
B000W8XQS8,3.6153846153846154,184.5,
B000W8ZDIE,4.571428571428571,,
B000W8ZETW,4.428571428571429,,
B000W8ZRYO,4.4,398.5,
B000W91XBO,3.526315789473684,13.79,Simran
B000W96H3I,4.285714285714286,4.0,Nokia
B000W9DJ1Q,4.166666666666667,13.89,Simran
B000W9DO7U,4.5625,9.68,
B000W9OJVA,3.111111111111111,149.99,
B000W9T2M6,3.8333333333333335,48.99,
B000W9UG8U,4.5,,
B000W9UYL4,3.6551724137931036,499.55,
B000WA009Y,3.65,209.99,
B000WABR3W,4.5,9.25,Sony
B000WAHFBK,4.21608040201005,168.88,Klipsch
B000WAHFC4,3.230769230769231,79.99,
B000WALWW8,4.357142857142857,79.99,
B000WARCYA,4.4,,
B000WAT79S,3.619565217391304,19.99,Skullcandy
B000WAYZX6,4.714285714285714,,
B000WAZLKM,3.8125,22.99,
B000WBDD56,4.127659574468085,13.99,
B000WBJDUA,3.6,169.0,
B000WBMF4Q,4.0,22.48,battery_king
B000WBN7KW,4.8,12.72,Verbatim
B000WBNY9G,3.6666666666666665,17.99,
B000WBQOZW,3.6837606837606836,54.0,
B000WCBN0W,4.466666666666667,83.77,ASRock
B000WCNA3A,4.2,30.0,
B000WCQY6A,3.2,9.99,
B000WCQYU6,3.8,39.99,
B000WCQZMS,4.6,6.31,Linksys
B000WCQZQO,4.666666666666667,17.99,
B000WCT5HK,5.0,67.95,StarTech
B000WCU0Y2,4.5,12.99,
B000WCUQ8W,3.5,24.99,
B000WCW1VC,4.8,239.69,Sony
B000WD4ZAG,4.083333333333333,16.55,PowerSmart
B000WD7B20,3.5,10.79,
B000WDRVJ8,3.5454545454545454,13.88,Unknown
B000WDRXL4,3.5,11.98,PowerSmart
B000WDSFPM,4.529411764705882,14.99,Ansmann
B000WDSYXK,4.3,52.37,
B000WDW6G6,4.833333333333333,,
B000WDXEYE,4.6,,
B000WEFIE2,4.5,257.94,BestDuplicator
B000WEG5A8,4.083333333333333,3.0,
B000WEHJHG,3.5294117647058822,75.99,
B000WEHWKK,3.75,27.99,Skullcandy
B000WELHM4,4.0,299.0,
B000WEM56G,3.8,19.04,Tech Rover
B000WF8JNI,4.285714285714286,24.15,Vantec
B000WFNA8W,3.8947368421052633,103.99,
B000WFUESQ,4.0,11.17,Kodak
B000WFUGRA,3.2,,
B000WFZ1U2,4.0,,
B000WFZRZG,3.984732824427481,34.99,
B000WG069C,3.8,23.95,WONPRO
B000WG3ZU4,3.372093023255814,78.27,
B000WG6XW6,3.9727272727272727,7.99,
B000WGB3XK,4.666666666666667,23.49,
B000WGIFDQ,3.909090909090909,13.49,
B000WGJ7R4,4.2,31.17,PowerSmart
B000WGJUD0,4.230769230769231,16.99,
B000WGJVIO,2.5714285714285716,45.57,
B000WGJX5A,4.563380281690141,199.99,
B000WGJZ44,3.388888888888889,97.0,
B000WGLZRO,4.375,249.99,
B000WGQ1PU,4.5,6.99,
B000WGQ68C,4.125,69.0,
B000WGR3VG,4.444444444444445,,
B000WGSAAE,3.272727272727273,97.0,
B000WGSITC,4.4,26.99,Generic
B000WH6H1M,4.693251533742331,4.85,SanDisk
B000WH6XZM,4.3076923076923075,,
B000WH83AA,4.411764705882353,18.78,
B000WH86BQ,4.533333333333333,141.53,Ape Case
B000WH9QMO,4.666666666666667,278.99,
B000WHCA86,3.230769230769231,,
B000WHDGGQ,4.0,3.48,SODIAL
B000WHFMR2,4.833333333333333,16.88,
B000WHSFYY,4.466666666666667,65.94,
B000WHXJ2C,5.0,,
B000WHZ0NS,3.142857142857143,79.0,
B000WI0J2E,3.2857142857142856,23.0,Unknown
B000WI9CIG,4.516129032258065,112.9,Milwaukee
B000WIBO96,4.4,7.98,
B000WIK61I,4.475409836065574,79.99,Linksys
B000WINAGG,4.4,,
B000WIOOVQ,4.44,64.76,SOLO
B000WJ313W,3.5,2.86,Generic
B000WJ3GLE,4.28,17.45,Ram Mount
B000WJ3I1M,4.5,35.08,Ram Mount
B000WJ6X4G,4.666666666666667,6.99,Ram Mount
B000WJ7SI6,4.666666666666667,59.99,
B000WJ9IWA,4.666666666666667,13.99,
B000WJ9J8S,4.8,,
B000WJ9K4G,4.0,88.64,SteelSeries
B000WJA5F4,4.5,9.5,
B000WJAE7I,4.6,,
B000WJB1AW,5.0,51.62,Tripp Lite
B000WJCB9W,4.521739130434782,34.99,
B000WJCZ84,4.384615384615385,79.99,
B000WJMJMQ,4.142857142857143,,
B000WJOF1O,4.526315789473684,349.0,
B000WJTENI,4.4,32.07,
B000WKPHHO,3.3636363636363638,19.79,Griffin Technology
B000WKPHI8,3.1739130434782608,14.95,Griffin Technology
B000WKPHK6,4.571428571428571,15.49,Mace
B000WKQXWC,4.428571428571429,,
B000WKSZ5U,2.5,22.04,
B000WKSZ6O,4.166666666666667,8.95,
B000WKTG76,4.666666666666667,254.99,
B000WKV1XS,3.9166666666666665,21.39,
B000WKW5XS,2.4,,
B000WKW69Q,4.325581395348837,24.96,Sima
B000WKW6HS,4.3076923076923075,5.99,Griffin Technology
B000WKW6RS,4.833333333333333,9.99,
B000WKW71S,4.6,8.95,
B000WKY2MK,3.75,14.95,
B000WKY2ZC,4.8,10.99,
B000WL0I1I,4.213114754098361,54.69,
B000WL2UKK,4.2,0.95,Manhattan Products
B000WL6YY8,4.295238095238095,80.85,Cheetah
B000WLUA3Y,4.666666666666667,35.33,Mitsubishi
B000WLW87A,4.2,0.01,
B000WLWBI6,4.384615384615385,14.99,
B000WLXO8M,2.8,2.49,DLO
B000WLXO96,4.625,6.21,DLO
B000WLXO9Q,3.85,11.99,
B000WLXOB4,3.3333333333333335,5.85,
B000WLZJEO,4.4,5.87,DLO
B000WLZSGS,4.529411764705882,9.99,
B000WLZSH2,4.818181818181818,24.18,
B000WM1FOQ,4.0,12.99,
B000WM2V9Y,4.5,3.0,
B000WM2VAI,3.5714285714285716,,
B000WM2VBC,4.333333333333333,9.88,
B000WM2YS2,4.121212121212121,6.95,
B000WM5F1K,2.5714285714285716,62.39,
B000WM811G,4.166666666666667,43.99,
B000WMD9PY,4.125,6.79,
B000WMEC1E,4.285714285714286,10.91,
B000WMEHYG,3.6,66.6,
B000WMFE4S,2.5714285714285716,17.89,GE
B000WMFECK,4.636363636363637,96.0,Wenger
B000WMGQ0O,4.375,201.99,
B000WMHHL6,3.8,28.25,Kodak
B000WMIF8U,4.0,12.95,
B000WMK8TE,3.769230769230769,37.95,Linksys
B000WMK9ZC,3.6666666666666665,25.99,
B000WMKA2E,4.4,348.99,
B000WMOIIQ,3.4166666666666665,7.58,WHOLESALELAPTOPBATTERY
B000WN00FK,3.231578947368421,118.99,V-MODA
B000WN4RJA,3.8,2.99,
B000WN9Y2A,4.666666666666667,160.0,
B000WNG0K4,4.8,26.87,
B000WNG0MW,4.176470588235294,29.99,
B000WNG0OA,4.4,19.0,
B000WNG0PO,3.473684210526316,19.0,
B000WNU5YG,5.0,39.89,
B000WO6HJW,3.566666666666667,98.99,Amod
B000WOF5L8,4.318181818181818,7.68,
B000WOGA6C,4.416666666666667,6.58,DLO
B000WOGAK8,4.125,32.5,
B000WOIFGU,4.5396825396825395,13.49,
B000WOIFO2,4.450819672131147,14.99,
B000WOIG8C,3.9607843137254903,32.5,
B000WOK2ZM,4.438356164383562,9.44,
B000WOK56I,4.285714285714286,,
B000WOL3B4,4.5,,
B000WOM782,4.157894736842105,26.99,Olympus
B000WOR2FU,2.6666666666666665,47.66,
B000WOT6M2,2.5,149.95,
B000WOT6O0,3.1785714285714284,9.75,
B000WOVD1Y,4.375,29.97,Antennas Direct
B000WOWUKM,4.0476190476190474,229.99,
B000WP0SCS,4.6,13.3,
B000WP275E,4.8,6.92,Evercool
B000WP2RC2,4.428571428571429,69.0,
B000WPDKRI,4.742857142857143,5.25,SanDisk
B000WPF3A0,4.6,3.99,
B000WPF5FS,4.714285714285714,24.99,SanDisk
B000WPG31I,4.2,119.99,
B000WPGRKK,4.4,48.99,Motorola
B000WPHWNQ,4.333333333333333,15.99,
B000WPXQ2M,4.267857142857143,69.0,
B000WQ0MTG,3.2,10.5,Trisonic
B000WQ21SQ,4.571428571428571,5.99,
B000WQ3UIQ,4.333333333333333,241.93,
B000WQF21Y,4.8,10.95,
B000WQULKQ,3.6363636363636362,1.73,
B000WR0CKE,3.8260869565217392,480.0,
B000WR2E00,3.6,13.48,
B000WR3Z3A,3.731958762886598,4.65,SanDisk
B000WR81LQ,2.6666666666666665,,
B000WR8CHY,2.625,63.99,
B000WS117G,3.75,13.71,
B000WS204Y,3.0526315789473686,,
B000WS3GRE,4.45,14.99,Yamaha
B000WS5I7U,4.0,35.0,
B000WS5VNQ,4.2,299.0,Bose
B000WTMAP2,4.6,4.2,Tripp Lite
B000WTQ5NU,4.916666666666667,2.49,Tripp Lite
B000WTX7GI,3.3333333333333335,169.95,
B000WU2FAQ,4.538461538461538,4.25,
B000WU2FGK,4.529411764705882,59.99,
B000WU2LXC,4.538461538461538,6.14,ARCTIC
B000WU3BNQ,3.2,79.99,
B000WUAUOY,4.75,29.99,
B000WUF67K,5.0,13.35,Metra
B000WUH5LU,4.2,22.1,Metra
B000WUH66O,4.166666666666667,3.94,Hosa
B000WUIPVE,4.571428571428571,4.79,Logisys
B000WUJ8VK,4.4,16.0,Metra
B000WUJC6Q,3.4285714285714284,8.52,Metra
B000WUKQBG,4.866666666666666,5.49,Logisys
B000WUPJYU,3.6,51.7,Sony
B000WURCD6,4.75,14.99,
B000WV47YW,4.695652173913044,16.95,
B000WV6VGO,2.6363636363636362,,
B000WV8EK0,4.615384615384615,,
B000WVCO7Y,4.3,44.3,
B000WVGR9U,5.0,59.95,
B000WVIXME,4.75,5.99,
B000WVM0PU,4.8,7.24,ARCTIC
B000WVM1MM,4.2727272727272725,3.2,Dell
B000WVVX6W,1.3636363636363635,19.59,
B000WVZQG0,4.833333333333333,9.94,BELKIN
B000WW1VAE,3.3333333333333335,,
B000WW1YVU,2.9615384615384617,53.48,
B000WW3TLI,3.8,5.0,
B000WWJLH4,3.3125,23.23,Scosche
B000WWK16O,4.5,14.99,
B000WX5FCI,4.333333333333333,54.53,Monster
B000WX63C4,2.7142857142857144,,
B000WX7AQM,3.7857142857142856,14.64,Monster
B000WX7B5M,4.0625,39.84,Monster
B000WX9DWG,4.666666666666667,9.99,Monster
B000WXA17W,4.037037037037037,16.99,VideoSecu
B000WXAX6G,4.65,11.5,Monster
B000WXBY7I,4.206896551724138,16.95,Monster
B000WXBZSG,5.0,32.28,Monster
B000WXD6JC,4.2727272727272725,54.99,
B000WXDMIC,2.4,23.0,Unknown
B000WXH1AC,4.0,28.99,
B000WXH1Z2,4.41,49.99,VideoSecu
B000WXIFS4,4.4375,25.0,
B000WXQT9Q,3.588235294117647,6.99,
B000WXQTBO,4.142857142857143,4.29,Navigon
B000WXSO76,4.311258278145695,22.99,Alfa
B000WXSTNK,4.4,,
B000WXUVCW,3.8333333333333335,79.95,
B000WXXINQ,3.1666666666666665,0.99,
B000WXXXMM,4.428571428571429,127.3,
B000WY77VE,4.333333333333333,61.55,
B000WY8JRU,3.8214285714285716,57.06,
B000WYVBR0,4.62041884816754,25.99,VideoSecu
B000WYYP14,4.733333333333333,22.0,FireStick
B000WZ2AYM,4.166666666666667,17.99,
B000WZO9ZU,4.466666666666667,46.05,
B000WZV5FW,4.03030303030303,69.99,
B000X02ARI,4.857142857142857,29.99,Canon
B000X06ZH4,4.666666666666667,32.33,Canon
B000X0KHZK,4.666666666666667,1.09,Steren
B000X0VWU4,4.0,,
B000X0VYMA,3.8,256.95,
B000X14R28,4.478260869565218,13.95,Arkon
B000X14W4G,4.375,16.99,
B000X18Y7C,4.166666666666667,142.0,
B000X1A9ZC,4.181818181818182,19.97,
B000X1B4W4,3.5,248.72,Netgear
B000X1FSSK,3.7777777777777777,,
B000X1MPSG,4.333333333333333,61.4,Strikealert
B000X1P5R4,4.666666666666667,,Olympus
B000X1P5RE,4.894736842105263,,Olympus
B000X1R5HM,4.285714285714286,38.95,
B000X1R6EO,5.0,479.0,Olympus
B000X1S3VO,3.5384615384615383,,
B000X1SE90,4.363636363636363,12.99,
B000X1T3IQ,4.695652173913044,,Olympus
B000X1TS54,4.525547445255475,38.95,Sonos
B000X1U1EQ,4.0,7.6,Zune
B000X1UKBU,4.3,9.99,
B000X1XP3U,4.142857142857143,228.74,Sangean
B000X1YL2Y,4.2,249.99,
B000X1YZBQ,4.625,,
B000X1YZIY,5.0,,
B000X1ZMW2,4.4,15.99,
B000X22HJW,3.9473684210526314,1.75,eForCity&amp;reg;
B000X22YTK,3.6666666666666665,,
B000X23I22,3.789473684210526,6.99,
B000X24ISU,4.451612903225806,123.46,
B000X26LGC,4.235294117647059,17.25,
B000X26LLW,4.384615384615385,,
B000X26UTU,3.3333333333333335,100.99,
B000X27XDC,3.5625,74.0,
B000X27YQI,2.727272727272727,72.0,
B000X2QRK2,4.035714285714286,11.78,Sabrent
B000X2RNO6,4.382352941176471,34.99,Targus
B000X2T5EM,5.0,279.99,
B000X2WJQS,4.4,5.84,SanDisk
B000X2WPH6,4.1,24.95,
B000X380KQ,4.444444444444445,5.49,FireStik
B000X381FA,4.416666666666667,15.99,
B000X381K0,3.5,8.49,FireStik
B000X38ZO2,4.428571428571429,147.0,SpeakerCraft
B000X3C8L8,4.166666666666667,22.25,FireStik
B000X3EP7I,4.833333333333333,26.49,FireStik
B000X3EPCI,4.285714285714286,18.79,FireStik
B000X3FAJU,4.044444444444444,29.98,VideoSecu
B000X3KOD2,4.073170731707317,13.99,VideoSecu
B000X3OOQU,4.0,94.99,
B000X459CC,4.2,16.99,Invisible Shield
B000X471P0,3.5714285714285716,174.99,
B000X4GEEY,4.625,35.99,Davis &amp; Sanford
B000X4GS8Q,3.727272727272727,4.98,Rasfox
B000X4PJG8,4.75,89.25,
B000X4PJP4,3.2083333333333335,64.99,
B000X4QUB6,4.6,,
B000X4SPFU,3.6,21.96,
B000X4SRPS,4.0,84.46,Targus
B000X4X35C,3.1538461538461537,249.0,
B000X54QQQ,4.125,,
B000X5CPNC,4.1,,
B000X5ZVS8,4.15625,3.99,Empire
B000X6HXLA,4.53125,3.95,Arkon
B000X6XMWY,3.9,,
B000X7R83C,3.888888888888889,4.65,
B000X7SNVI,3.8333333333333335,14.95,
B000X7YTLG,4.333333333333333,99.49,SiriusXM
B000X8AK8Q,3.5,37.99,
B000X93ORO,4.181818181818182,,
B000X96G1K,4.125,4.19,Motorola
B000X9O8SI,4.635514018691588,35.0,
B000XA2XJS,2.7142857142857144,18.36,
B000XA3DMY,4.125,,
B000XA8766,2.9591836734693877,99.95,
B000XB2TXW,4.0,,
B000XB4412,4.461538461538462,29.95,Honlphoto
B000XB4P8Y,3.6666666666666665,,
B000XB5D4O,4.571428571428571,15.99,DEI
B000XB9GUG,4.166666666666667,14.95,Honlphoto
B000XB9GV0,4.470588235294118,9.95,Honlphoto
B000XBF466,4.642857142857143,6.45,Enermax
B000XBMP5E,3.5584415584415585,4.14,SE
B000XBO228,5.0,,
B000XBO264,4.4,,
B000XBRVS0,5.0,69.99,
B000XBTIN6,4.741935483870968,101.0,
B000XC2F3K,4.0,,
B000XCQ0LI,4.875,999.0,Olympus
B000XD1JJK,4.769230769230769,32.99,
B000XD8KTC,2.2,,
B000XDGJQI,4.7894736842105265,28.3,Ram Mount
B000XDLN96,3.909090909090909,52.5,Lanzar
B000XDLND2,4.428571428571429,20.54,Lanzar
B000XE09OK,3.4,,
B000XEAWX8,2.4285714285714284,,
B000XEB7OQ,3.375,5.49,
B000XFI1EE,5.0,48.0,
B000XFRP2S,4.428571428571429,10.49,
B000XFVZ5G,4.181818181818182,32.48,Sabrent
B000XFXEDW,4.5,122.99,
B000XFZGR4,3.75,1.99,Toshiba
B000XGMUYK,4.571428571428571,6.99,
B000XHMKIA,4.388888888888889,0.01,Generic
B000XHS4SK,3.778481012658228,1.63,Generic
B000XIDECU,3.5,,
B000XIHCHI,2.1666666666666665,999.99,
B000XJD6N6,4.153846153846154,44.45,StarTech
B000XJJN60,4.7272727272727275,154.99,CyberPower
B000XJJRDE,3.0,28.5,
B000XJLQWE,3.625,129.99,
B000XJNSXO,4.333333333333333,4.68,PNY
B000XJRZNS,4.25,28.09,
B000XJRZPG,3.0833333333333335,34.99,
B000XLJPK2,4.125,377.95,URC
B000XLMXCO,4.333333333333333,249.95,
B000XM547O,4.3076923076923075,17.95,Giotto&#39;s
